job_id,title,company_name,company_size,location,job_level,experience_year,salary_min,salary_max,is_negotiable,job_type,is_remote,posted_date,source,crawled_at,job_url,desc,req
451,IT Engineer (Security-Aligned),Công Ty TNHH Reeracoen Việt Nam,,Hồ Chí Minh,Nhân viên/chuyên viên,1-3 năm,23000000.0,32000000.0,False,Toàn thời gian,False,6/30/2026,JobsGO,7/13/2026,https://jobsgo.vn/viec-lam/it-engineer-security-aligned-28312-27791650456.html,1. Position overview In this role you will be the on-the-ground IT and security operator for ASV taking direction from Global IT GIT and Global Security Infrastructure Services GSIS on policy standards and tooling and accountable for implementing those standards locally to keep the office users and infrastructure functioning secure and compliant. You will also be the company side liaison for the factory security assurance program led by GSIS sustaining the operational momentum needed for factories to remediate security findings raised by group 2. Key Responsibilities. Own day-to-day IT operations for the office endpoints user accounts meeting rooms printers local network and end-user support keeping the business running with minimal disruption Implement and maintain the headquarter security baseline on all company devices and infrastructure including endpoint protection CrowdStrike secure web and SaaS access Netskope network detection and response NDR and progression to Intune-based device management on the timeline set by GIT Follow GIT and GSIS policy standards and instructions manage user onboarding offboarding and access in line with global identity and access management standards Act as the company side liaison for the factory security assurance program led by GSIS maintaining momentum with factory IT contacts on remediation of security findings tracking progress and escalating stalled items Monitor security alerts and tickets routed to Vietnam office from GSIS GIT and global SOC tooling triage action and close them within agreed service levels and escalate anything that cannot be resolved locally Maintain accurate inventory of Vietnam IT assets and SaaS subscriptions document local procedures and configurations and communicate regularly with GIT GSIS Vietnam office leadership and end users on operational status incidents and remediation progress.,Bachelor s degree in Information Technology Computer Science Information Security or a related field equivalent professional experience will be considered English At least Upper- Intermediate level. Having at least 5 to 7 years of experience in IT engineering IT operations or end-user computing within a multinational company operating to a global IT and security baseline Practical hands-on experience with Microsoft 365 Entra ID Azure AD Windows endpoint management and modern collaboration tooling. Exposure to Intune CrowdStrike Netskope Okta or equivalent enterprise EDR/SSE/NDR/IAM tooling is a strong advantage Working understanding of information security fundamentals identity and access management endpoint protection vulnerability management phishing and email security and incident response and a track record of operating within a defined security policy framework Excellent communication and interpersonal skills with a proven ability to drive remediation activity to closure with third parties chasing tracking and escalating without damaging the working relationship -Proficient in Microsoft Excel Outlook Word PowerPoint and standard IT service management and ticketing tools.
452,Manual Tester,Công Ty CP Giải Pháp Công Nghệ TTC Việt Nam,100-499 nhân viên,Hà Nội,Nhân viên,1-3 năm,23000000.0,,False,Làm việc tại văn phòng / onsite,False,7/12/2026,TopCV,7/12/2026,https://www.topcv.vn/viec-lam/manual-tester-tu-3-nam-kinh-nghiem-du-an-bank-upto-23m/2229034.html,Thiết kế thực hiện kế hoạch kiểm thử xây dựng kịch bản quy trình kiểm thử trên các ứng dụng phần mềm dựa trên yêu cầu nghiệp vụ và đặc tính kỹ thuật Kiểm thử và đánh giá trải nghiệm sản phẩm dịch vụ số. Xác định các lỗi phần mềm để gắn cờ chẩn đoán các lỗi và duy trì cơ sở dữ liệu về các lỗi phần mềm. Sử dụng phân tích lịch sử các kết quả kiểm tra để xác định vấn đề và đề xuất cải tiến cho sản phẩm dịch vụ đánh giá Tiến hành trải nghiệm sản phẩm dịch vụ và chức năng trên ứng dụng mới để đưa ra ý kiến đánh giá cải tiến trải nghiệm khách hàng Tiến hành kiểm tra hồi quy trên ứng dụng mới và các cải tiến phần mềm hiện có để xác định bất kỳ tác động nào có thể xảy ra khi có sự thay đổi/cải tiến Lập các báo cáo đánh giá trải nghiệm khách hàng cho trưởng nhóm Đánh giá trải nghiệm sản phẩm dịch vụ số với vai trò là khách hàng trải nghiệm đồng thời nghiên cứu hành vi khách hàng trong quá trình sử dụng sản phẩm.,Tốt nghiệp đại học trở lên chuyên ngành CNTT hoặc các ngành tương đương. Trường hợp không đáp ứng về chuyên ngành cần có chứng chỉ kiểm thử ISTQB/PSM. Từ 2 năm Kinh nghiệm làm việc thực tế. Nắm bắt nghiệp vụ nhanh tiếp nhận và xử lý thông tin tốt Có kiến thức về quy trình kiểm thử phần mềm và các phương pháp công cụ test kỹ thuật test log bug. Có kiến thức về API Testing truy vấn dữ liệu và kiểm thử dữ liệu trên BE Có kiến thức và kinh nghiệm kiểm thử MobileApp/Web. Có kiến thức về đánh giá trải nghiệm khách hàng theo hành trình. Có kỹ năng tổng hợp phân tích thông tin báo cáo đánh giá. Kỹ năng tốt về tin học văn phòng Word Excel Powerpoint. Sử dụng thành thạo các công cụ Jira Confluence Postman Có kinh nghiệm nghiên cứu phân tích và đưa ra mô hình giải pháp dựa trên yêu cầu đã thu thập được Có khả năng review phân tích nghiệp vụ phần mềm tài liệu đặc tả từ của BA cung cấp cho dự án Có kinh nghiệm làm ETL phân tích xử lý dữ liệu. Có kinh nghiệm tham gia triển khai các dự án theo mô hình Agile/Scrum
453,Lead Implementation Engineer,Công Ty CP Công Nghệ Infosys Việt Nam,10 - 150 nhân viên,Hà Nội,Trưởng nhóm,5+ năm,25000000.0,30000000.0,False,Toàn thời gian,False,7/9/2026,Vieclam24h,7/13/2026,https://vieclam24h.vn/it-phan-cung-mang/truong-nhom-ky-thuat-trien-khai-ha-noi-c7p73id200877812.html,,Nam độ tuổi từ 30-45 tuổi. Tốt nghiệp Đại học chuyên ngành Công nghệ thông tin Điện tử Viễn thông Điện Điện tử Tự động hóa hoặc các chuyên ngành kỹ thuật liên quan Có tối thiểu 05 năm kinh nghiệm triển khai các dự án tích hợp hệ thống System Integration hạ tầng CNTT hoặc các hệ thống công nghệ Có ít nhất 01-02 năm kinh nghiệm quản lý đội nhóm kỹ thuật hoặc giữ vai trò Trưởng nhóm/Team Leader Có kinh nghiệm triển khai một hoặc nhiều lĩnh vực như System Network Security Server Storage ảo hóa hội nghị truyền hình AV ELV hoặc các giải pháp công nghệ tương tự Có khả năng đọc hiểu tài liệu kỹ thuật tiếng Anh.
454,Fullstack Engineer (Japanese N2),Công Ty TNHH Reeracoen Việt Nam,,Hà Nội,Nhân viên/chuyên viên,1-3 năm,25000000.0,25000000.0,False,Toàn thời gian,False,7/7/2026,JobsGO,7/13/2026,https://jobsgo.vn/viec-lam/fullstack-engineerstartup-kim-ma-tieng-nhat-n2-27701-27890396944.html,Thiết kế phát triển và bảo trì các ứng dụng web full stack Xây dựng giao diện người dùng tương tác và đáp ứng bằng HTML CSS JavaScript và React. Phát triển các dịch vụ phụ trợ API và logic nghiệp vụ Tích hợp các thành phần giao diện người dùng với các hệ thống phụ trợ và cơ sở dữ liệu Viết mã nguồn sạch có khả năng mở rộng và dễ bảo trì theo các thực tiễn tốt nhất. Tham gia thảo luận về kiến trúc hệ thống và ra quyết định kỹ thuật Thực hiện đánh giá mã nguồn và đảm bảo chất lượng sản phẩm đầu ra cao Khắc phục sự cố gỡ lỗi và tối ưu hóa hiệu suất ứng dụng Hợp tác với các nhóm chức năng khác nhau bao gồm nhóm sản phẩm thiết kế và kiểm thử chất lượng Đóng góp vào quy trình triển khai và cải tiến cơ sở hạ tầng đám mây khi cần thiết Thực hiện các nhiệm vụ liên quan khác.,Bằng cử nhân. Tiếng Nhật Trình độ trung cấp N2. 2 năm kinh nghiệm chuyên môn trong lĩnh vực phát triển phần mềm. Kinh nghiệm phát triển phần mềm sử dụng HTML/CSS/JavaScript. Kinh nghiệm phát triển phần mềm sử dụng React. Kinh nghiệm phát triển phần mềm sử dụng React. Thiết kế và triển khai giao diện người dùng/trải nghiệm người dùng UI/UX cho ứng dụng web
455,Project Manager,Công Ty CP Công Nghệ Mobifone Toàn Cầu,,Hà Nội,Trưởng nhóm/trưởng phòng,1-3 năm,25000000.0,30000000.0,False,Toàn thời gian,False,6/23/2026,JobsGO,7/13/2026,https://jobsgo.vn/viec-lam/quan-ly-du-an-project-manager-pm-27692768178.html,Quản lý tổng thể dự án ANVL camera trung tâm giám sát access control hàng rào điện tử tích hợp hệ thống từ giai đoạn triển khai đến nghiệm thu Lập kế hoạch điều phối nguồn lực nhân sự NCC thiết bị đảm bảo tiến độ chất lượng và chi phí dự án Là đầu mối làm việc với khách hàng CA tỉnh UBND chủ đầu tư và các đối tác/NCC Phối hợp với các bộ phận kinh doanh kỹ thuật tài chính để triển khai dự án hiệu quả Kiểm soát phạm vi rủi ro thay đổi trong quá trình thực hiện Tổ chức nghiệm thu bàn giao hoàn thiện hồ sơ dự án Theo dõi công nợ phối hợp thu hồi thanh toán theo tiến độ.,Tốt nghiệp đại học chuyên ngành CNTT Điện Điện tử Viễn thông hoặc tương đương Có kinh nghiệm quản lý dự án trong lĩnh vực Camera giám sát CCTV Hệ thống an ninh điện nhẹ ELV Camera giám sát CCTV Hệ thống an ninh điện nhẹ ELV Hiểu về Giải pháp ANVL VMS AI camera access control Triển khai hạ tầng network server là lợi thế Giải pháp ANVL VMS AI camera access control Triển khai hạ tầng network server là lợi thế Có kinh nghiệm làm việc với nhà nước/khối công là lợi thế lớn Kỹ năng Quản lý tiến độ chi phí Làm việc với khách hàng và đối tác Xử lý vấn đề chịu áp lực tốt. Quản lý tiến độ chi phí. Làm việc với khách hàng và đối tác. Xử lý vấn đề chịu áp lực tốt. Ưu tiên Có chứng chỉ PMP/PMI hoặc tương đương
456,Senior Business Analyst,Công Ty CP Giải Pháp Công Nghệ ITE,,Hà Nội,Nhân viên,3-5 năm,25000000.0,30000000.0,False,Toàn thời gian,False,7/5/2026,CareerViet,7/13/2026,https://careerviet.vn/vi/tim-viec-lam/senior-business-analyst-chuyen-vien-phan-tich-nghiep-vu-domain-fintech.35C796E3.html,Trao đổi cùng khách hàng và các đối tác liên quan để nắm bắt và đáp ứng các nhu cầu của các bên liên quan trong dự án Phân tích làm rõ các yêu cầu của khách hàng mô hình hóa được quy trình hoạt động thực tế trên những thông tin đã thu thập được. Xác định các yêu cầu chức năng và yêu cầu phi chức năng của giải pháp phần mềm đáp ứng yêu cầu người dùng Xây dựng các tài liệu sản phẩm tài liệu đặc tả yêu cầu nghiệp vụ yêu cầu người dùng URD yêu cầu hệ thống SRS tài liệu tích hợp Interface/Integration Specs kịch bản kiểm thử chấp nhận Xây dựng Use Case Flow Diagram Sequence Diagram API Specs Data Mapping Thiết kế đặc tả luồng xử lý backend logic nghiệp vụ phân tích dữ liệu đầu vào/đầu ra mapping giữa các hệ thống định nghĩa rule transform. Quản lý đánh giá tác động của việc thay đổi yêu cầu đến hệ thống hiện có. Tham gia nghiệm thu phần mềm đảm bảo phần mềm đáp ứng đúng đủ yêu cầu của khách hàng Phối hợp với PM PO và các team khác để thực hiện thành công dự án đảm bảo chất lượng và deadline đã đề ra Thực hiện báo cáo nghiệp vụ của phần mềm lên các công cụ quản lý Jira,Ứng viên có 3-5 năm kinh nghiệm làm việc với một trong các dự án về cổng thanh toán ví điện tử chuyển tiền thanh toán đối soán thanh quyết toán tích hợp Có khả năng xây dựng tài liệu nghiệp vụ người dùng tài liệu nghiệp vụ hệ thống mô tả chức năng giới hạn tính năng sản phẩm vẽ mô hình các quy trình xử lý giao dịch quy tắc hoạt động vận hành dịch vụ luồng dữ liệu cơ sở dữ liệu cải thiện/ thiết kế và tối ưu mô hình công việc Có kỹ năng phân tích yêu cầu khách hàng giới hạn và thống nhất chức năng SPDV xây dựng khuyến nghị cho khách hàng lộ trình phát triển các chức năng SPDV. Hiểu biết về kiến trúc hệ thống microservices quy trình tích hợp API mô hình dữ liệu Thành thạo mô hình hóa hệ thống UML BPMN ERD Biết đọc/viết tài liệu API Postman Swagger kiểm tra dữ liệu SQL Hiểu sâu về phân tích và thiết kế trải nghiệm người dùng Web App UI/UX Có kinh nghiệm làm việc với các công cụ Axure Visual Paradigm Có khả năng lập trình ngôn ngữ bất kỳ có khả năng làm việc với CSDL. Có kỹ năng thuyết trình tư vấn và thuyết phục tốt Có kỹ năng với các phần mềm MS Office Visio Project Balsamiq. Khả năng nghiên cứu giao tiếp và quản lý công việc tốt. Khả năng hệ thống hóa và quản lý tài liệu. Khả năng làm việc nhóm hiệu quả. Mức lương 25-30 triệu/tháng. Review lương tối thiểu 01 lần/năm hoặc đột xuất với cá nhân xuất sắc. Thưởng dự án thưởng hiệu quả làm việc cuối năm thưởng các ngày lễ tết thưởng cá nhân xuất sắc hàng năm thưởng thâm niên. Áp dụng chính sách ứng lương linh hoạt cho phép CBNV nhận một phần lương khi chưa tới ngày trả lương hàng tháng. Một năm 13 ngày phép nguyên lương bao gồm 12 ngày nghỉ phép năm và 1 ngày nghỉ sinh nhật từ năm thứ 3 mỗi năm làm việc tăng 1 ngày nghỉ. Tham gia 1 chuyến dã ngoại công ty và 2 chuyến từ thiện hàng năm. Tiệc nhà hàng vui chơi các ngày lễ lớn trong năm. Town Hall hàng quý tại văn phòng/nhà hàng. Môi trường làm việc sáng tạo hiện đại quản lý theo tiến độ và hiệu quả công việc. Chú trọng đào đạo tận tình các kỹ năng mềm và nghiệp vụ chuyên sâu. Đội ngũ lãnh đạo thân thiện hòa đồng quan tâm đến sự phát triển của các cá nhân. Nhiều hoạt động tinh thần và thể chất lý thú Guitar ca hát gaming bi-lắc bóng bàn phượt ẩm thực Không khí vui vẻ nhiều đồng nghiệp trẻ trung năng động. Bảo hiểm xã hội bảo hiểm y tế bảo hiểm thất nghiệp theo luật bảo hiểm. Khám sức khỏe tổng quát định kỳ hàng năm. Gói bảo hiểm sức khỏe cho quản lý và nhân viên có thâm niên từ 3 năm. Được tặng quà thăm hỏi nhân các dịp sinh nhật cưới hỏi hiếu hỉ ốm đau
457,Product Manager,Công Ty TNHH TD Consulting,,Hà Nội,Nhân viên/chuyên viên,3-5 năm,25000000.0,40000000.0,False,Toàn thời gian,False,6/28/2026,JobsGO,7/13/2026,https://jobsgo.vn/viec-lam/product-manager-product-owner-27767316888.html,Liên tục cải thiện trải nghiệm người chơi dựa trên phân tích dữ liệu phản hồi từ người chơi và các thử nghiệm A/B Định hướng và tối ưu cơ chế gameplay hệ thống progression live events và các tính năng monetization nhằm tối đa hóa retention và doanh thu Xây dựng giả thuyết rõ ràng cho từng tính năng hoặc thay đổi sản phẩm thiết kế và triển khai A/B test phân tích dữ liệu để đưa ra kết luận có cơ sở lập luận rõ ràng Chịu trách nhiệm toàn bộ vòng đời sản phẩm từ ý tưởng thiết kế triển khai phát hành đến tối ưu sau release Xây dựng ưu tiên và duy trì roadmap sản phẩm trong môi trường phát triển nhanh lặp iterative và liên tục thay đổi Phối hợp chặt chẽ với các bộ phận Product Marketing để đảm bảo feature được triển khai hiệu quả và đúng mục tiêu Cân bằng giữa tốc độ triển khai chất lượng sản phẩm và tác động kinh doanh trong điều kiện deadline gấp và áp lực cao Dẫn dắt các team liên chức năng để đảm bảo Feature được triển khai đúng định hướng đạt chất lượng và hoàn thành đúng tiến độ.,Tối thiểu 3 năm kinh nghiệm ở vị trí Product Manager/Product Owner trong ngành Game mobile. Tư duy giải quyết vấn đề tốt có khả năng phân tích vấn đề phức tạp đặt câu hỏi đúng trọng tâm và xây dựng giải pháp rõ ràng có cấu trúc. Tư duy dựa trên dữ liệu có kinh nghiệm xác định chỉ số thành công success metrics và ra quyết định dựa trên dữ liệu. Hiểu rõ hành vi người chơi và cơ chế vận hành của game mobile. Có kinh nghiệm xây dựng hoặc trực tiếp sở hữu roadmap sản phẩm và quản lý thứ tự ưu tiên Kỹ năng phối hợp hiệu quả trong môi trường làm việc đa chức năng cross-functional team Có tư duy sáng tạo và gu sản phẩm tốt nhạy cảm với trải nghiệm người chơi và chất lượng sản phẩm
458,Business Analyst,Công Ty CP Giải Pháp Công Nghệ Iris,,Hà Nội,Nhân viên/chuyên viên,3-5 năm,25000000.0,30000000.0,False,Toàn thời gian,False,6/23/2026,JobsGO,7/13/2026,https://jobsgo.vn/viec-lam/business-analyst-27696054296.html,Thu thập yêu cầu nghiệp vụ từ các phòng ban nội bộ đối tác khảo sát và phân tích các yêu cầu Phân tích yêu cầu và mô hình hóa tài liệu hóa yêu cầu dưới dạng các tài liệu mô tả nghiệp vụ yêu cầu chức năng Phối hợp với UI/UX designer xây dựng thiết kế sản phẩm và review UI/UX nhằm đảm bảo thiết kế đáp ứng đúng yêu cầu nghiệp vụ và trải nghiệm người dùng Trình bày thuyết trình giải pháp với các bên liên quan Phối hợp với Tester trong quá trình kiểm thử Nghiên cứu và tư vấn ứng dụng các công nghệ mới trong công việc phân tích nghiệp vụ xây dựng quy trình quy trình ứng dụng.,Độ tuổi Ưu tiên 9x Chuyên môn và kinh nghiệm Tốt nghiệp đại học chuyên ngành Công nghệ thông tin hoặc Kinh tế. Có tối thiểu từ 3-4 năm kinh nghiệm làm việc ở vị trí BA hoặc tương đương. Ưu tiên đã có kinh nghiệm trong các lĩnh vực Trung gian thanh toán Dịch vụ viễn thông Ngân hàng. Thành thạo sử dụng các công cụ để xây dựng workflow wireframe và tài liệu hóa các nghiệp vụ. Khả năng soạn thảo tài liệu rõ ràng logic dễ hiểu cho cả tech và non-tech. Có kinh nghiệm về nghiên cứu sản phẩm quy trình nghiệp vụ Tốt nghiệp đại học chuyên ngành Công nghệ thông tin hoặc Kinh tế Có tối thiểu từ 3-4 năm kinh nghiệm làm việc ở vị trí BA hoặc tương đương. Ưu tiên đã có kinh nghiệm trong các lĩnh vực Trung gian thanh toán Dịch vụ viễn thông Ngân hàng Thành thạo sử dụng các công cụ để xây dựng workflow wireframe và tài liệu hóa các nghiệp vụ Khả năng soạn thảo tài liệu rõ ràng logic dễ hiểu cho cả tech và non-tech Có kinh nghiệm về nghiên cứu sản phẩm quy trình nghiệp vụ Yêu cầu khác Nhanh nhẹn cẩn thận trung thực và có tinh thần trách nhiệm với công việc. Tích cực chủ động trong công việc chịu được môi trường áp lực cao có khả năng điều phối và kiểm soát công việc theo nhóm Nhanh nhẹn cẩn thận trung thực và có tinh thần trách nhiệm với công việc Tích cực chủ động trong công việc chịu được môi trường áp lực cao có khả năng điều phối và kiểm soát công việc theo nhóm.
459,System Engineer (System Administrator),Công Ty CP Phần Mềm Bravo,100-499 nhân viên,Hà Nội,Nhân viên,3-5 năm,25000000.0,40000000.0,False,Làm việc tại văn phòng / onsite,False,6/24/2026,TopCV,7/12/2026,https://www.topcv.vn/viec-lam/system-engineer-it-quan-tri-he-thong-tu-3-nam-kinh-nghiem/2212871.html,Thiết kế triển khai vận hành và tối ưu hệ thống hạ tầng CNTT Quản trị các hệ thống ảo hóa máy chủ hệ điều hành và dịch vụ nền tảng Đảm bảo hệ thống hoạt động ổn định an toàn hiệu năng cao sẵn sàng cao HA Xây dựng và duy trì hệ thống monitoring logging alerting chủ động Tự động hóa quy trình vận hành triển khai và giám sát hệ thống Phối hợp với các team Dev/DevOps/Security để triển khai CI/CD container và môi trường chạy ứng dụng Phân tích sự cố xử lý incident root cause analysis và đề xuất cải tiến Viết tài liệu kỹ thuật runbook và chuyển giao vận hành.,Tốt nghiệp Cao đẳng Đại học CNTT hoặc tương đương Tối thiểu 2-3 năm kinh nghiệm với System Nắm vững các nền tảng ảo hóa Vmware Proxmox với các mô hình HA clustering snapshot backup/restore Quản trị thành thạo Linux Ubuntu CentOS/RHEL Debian Windows Server AD DNS GPO File Server IIS Nắm chắc kiến thức TCP/IP DNS DHCP VLAN Routing NAT Load Balancing Proxy Firewall Nắm chắc về IAC Ansible Terraform Kiến thức tốt về Docker CI/CD Có kinh nghiệm với Veeam GlusterFS iSCSI Ceph Kinh nghiệm triển khai và vận hành các công cụ monitoring logging các công cụ cảnh báo chủ động đo lường SLA Hiểu về các kiến thức security cơ bản SSL/TLS VPN SSH Hardening Access Control Tư duy hệ thống khả năng phân tích và xử lý sự cố tốt sẵn sàng học hỏi công nghệ mới Chủ động có trách nhiệm với hệ thống vận hành 24/7 Trung thực bảo mật thông tin tuyệt đối có trách nhiệm cao và chịu được áp lực công việc.
460,Lead Business Analyst,Công Ty CP Casper Việt Nam,,Hà Nội,Trưởng nhóm / giám sát,5+ năm,25000000.0,35000000.0,False,Toàn thời gian,False,7/8/2026,CareerViet,7/13/2026,https://careerviet.vn/vi/tim-viec-lam/truong-nhom-business-analyst.35C7B61F.html,Khảo sát thu thập phân tích cơ cấu tổ chức yêu cầu nghiệp vụ các quy tắc nghiệp vụ của tổ chức thực hiện tư vấn thiết kế quy trình tương lai Quản lý các yêu cầu thay đổi các issue trong quá trình vận hành hệ thống ứng dụng từ các phòng ban nội bộ Quản lý chất lượng dịch vụ SLA của các đối tác phát triển phần mềm nhà cung cấp dịch vụ. Xây dựng tài liệu phân tích yêu cầu nghiệp vụ hoặc đặc tả yêu cầu người dùng Xây dựng kịch bản kiểm thử và thực hiện kiểm thử theo nghiệp vụ hoặc người dùng cuối Xây dựng tài liệu hướng dẫn sử dụng cho người dùng cuối và tổ chức đào tạo nghiệp vụ cho các bên liên quan có nhu cầu Phân tích xử lý các lỗi nghiệp vụ phát sinh trên phần mềm trong quá trình vận hành và phối hợp với nhà cung cấp sửa các lỗi phát sinh liên quan đến nghiệp vụ trong trường hợp do lỗi của hệ thống không tự khắc phục được Xây dựng quản lý tài liệu kỹ thuật để lập trình viên thực hiện trên hệ thống Đánh giá kiểm soát chất lượng các phần mềm Tìm kiếm tư vấn trình bày và demo các giải pháp ứng dụng CNTT mới,Tốt nghiệp Đại học trở lên chuyên ngành Kinh tế/Tài chính/Hệ thống thông tin quản lý/Công nghệ thông tin. Kinh nghiệm 5 năm trở lên với vị trí BA hoặc có vai trò ở vị trí tương tự Có kiến thức về quy trình phát triển phần mềm đặc biệt là phân tích yêu cầu phần mềm trong Waterfall Agile Scrum Có khả năng tìm kiếm thu thập và tổng hợp thông tin nhanh chóng đáng tin cậy Có kỹ năng viết tài liệu như BRD URD bao gồm cả tài liệu interface. Có kỹ năng thiết kế wireframe giao diện ứng dụng Có kỹ năng phân tích thiết kế hệ thống mô hình hóa dữ liệu và quy trình bằng BPM hoặc EPC như Visio và hiểu biết về Data Data Flow Ưu tiên những ứng viên đã có kinh nghiệm làm phân tích nghiệp vụ cho một hoặc nhiều các dự án DMS CRM Contact Center HRM WMS Workflow SAP Các công việc khác theo sự phân công của cấp trên.
461,Senior Business Intelligence / Data Analyst,Công Ty CP Công Nghệ Và Truyền Thông Awing Việt Nam,25-99 nhân viên,Hà Nội,Nhân viên,3-5 năm,25000000.0,35000000.0,False,Làm việc tại văn phòng / onsite,False,7/1/2026,TopCV,7/12/2026,https://www.topcv.vn/viec-lam/senior-business-intelligence-data-analyst/2207723.html,MỤC ĐÍCH CÔNG VIỆC. Là người đầu tiên bắt đầu từ việc chuẩn hóa dữ liệu kinh doanh phân tán từ nền tảng AWING Excel Jira thành một hệ thống CRM tinh gọn kết hợp Lark Base/ PowerBI và sẽ là cầu nối giúp các phòng ban ra quyết định dựa trên dữ liệu. Đây là cơ hội xây dựng nền móng cho bộ phận Business Intelligence và phát triển lên vị trí Quản lý bộ phận này trong tương lai NHIỆM VỤ CỤ THỂ. 1. Truy xuất Xử lý Dữ liệu. Truy xuất rà soát làm sạch dữ liệu từ nhiều nguồn database nội bộ API CRM và các nền tảng riêng của AWING ban đầu tập trung vào 06 nhóm dữ liệu cơ bản gồm Client Brand Contact Staff Contract Campaign sau đó tiến đến các nhóm dữ liệu lớn gồm User Engagement. Phát triển và duy trì script SQL/Python phục vụ truy xuất và biến đổi dữ liệu định kỳ Xây dựng pipeline tự động hóa để giảm thiểu xử lý thủ công lặp lại 2. Phân tích Báo cáo Kinh doanh. Xây dựng báo cáo định kỳ có thể kèm dashboard trực quan Power BI Google Looker Studio/ Larkbasse nhằm quản lý KPI/ OKR thực hiện đối soát chi trả Phân tích xu hướng phát hiện bất thường và đưa ra khuyến nghị dựa trên dữ liệu Chuẩn hóa việc nhập liệu đầu vào qua Form Cloud Spreadsheet Lark Base. 3. Phối hợp Đa Phòng ban. Làm việc trực tiếp với các Head/Lead để thu thập yêu cầu dữ liệu và đề xuất giải pháp phân tích phù hợp Hỗ trợ team HCD và các phòng ban khác trong các phân tích ad-hoc trình bày insight rõ ràng cho người không chuyên về data Đóng vai trò tư vấn nội bộ về cách đọc và sử dụng dữ liệu trong từng bộ phận 4. Tự động hóa Hệ thống Advance Đề xuất kiến trúc dữ liệu phù hợp với quy mô và giai đoạn phát triển hiện tại của AWING Tích hợp dữ liệu từ nhiều nguồn qua API webhook hoặc ETL tự động hóa quy trình xuất báo cáo và alert Xây dựng tài liệu hóa hệ thống để đảm bảo tính kế thừa khi team mở rộng.,Tối thiểu 3 năm làm việc ở vị trí Data Analyst Business Intelligence Sales Operations hoặc Commercial Analyst. Ưu tiên ứng viên từng làm việc trong ngành AdTech Agency hoặc Media. Kỹ năng dữ liệu công cụ Thành thạo Excel Google Sheets Query Array Formula Pivot VBA/App Script cơ bản Có kinh nghiệm thiết lập cơ sở dữ liệu trên các nền tảng No-code/Low-code như Lark Base hoặc Airtable Notion Có kỹ năng SQL tốt để truy vấn dữ liệu từ data warehouse Có kinh nghiệm xây dựng data pipeline hoặc automation workflow như Python n8n Airflow Python script là lợi thế Thành thạo công cụ trực quan hóa dữ liệu Google Looker Studio Power BI hoặc hệ thống Dashboard của Larksuite. Tư duy Kinh doanh Có kinh nghiệm làm việc với dữ liệu chỉ số kinh doanh quy trình Sales Pipeline Media Plan chiết khấu discount chính sách bán hàng FOC và cách ghi nhận doanh thu. Kỹ năng mềm Tính cách tỉ mỉ để xử lý lệch số có khả năng giao tiếp làm việc liên phòng ban Sales Tech HR Kế toán để thúc đẩy mọi người tuân thủ nhập liệu khai thác dữ liệu.
462,DevOps,Công Ty CP Phần Mềm Bravo,100-499 nhân viên,Hà Nội,Nhân viên,Không yêu cầu kinh nghiệm,25000000.0,40000000.0,False,Làm việc tại văn phòng / onsite,False,6/24/2026,TopCV,7/12/2026,https://www.topcv.vn/viec-lam/devops-k8s-tu-2-nam-kinh-nghiem/2212884.html,Cùng đội ngũ system và dev xây dựng vận hành giám sát dịch vụ trên nền tảng K8s on-premise Xây dựng và phát triển các hệ thống Auto Deploy Auto Scale Routing Traffic Triển khai các giải pháp đảm bảo HA Fault-Tolerance cho các dịch vụ và databases Thực hiện các giải pháp cải tiến tốc độ khả năng chịu tải cho các dịch vụ và databases Triển khai CI/CD GitOps DevSecOps Tích hợp các dịch vụ giữa các nền tảng khác nhau DC-CLOUD DC-DC DC-LOCAL Xây dựng và triển khai các chiến lược backup Nghiên cứu công nghệ mới có tính ứng dụng cao vào nền tảng của công ty.,Tốt nghiệp chuyên ngành CNTT. Am hiểu sâu về K8s proxy Nginx HAProxy Có kinh nghiệm với các hệ thống Microservices Service Mesh Istio Argo Gitlab Rancher Grafana Có kinh nghiệm làm việc với Distributed System Cluster System Disaster Recovery Có kinh nghiệm với Infrastructures as Code tools Saltstack Ansible Terraform Am hiểu về các loại databases SqlServer MySql Elasticsearch MongoDB Cassandra Am hiểu về caching Redis Message Broker Kaffka Có kinh nghiệm và hiểu biết về các loại firewall cứng và mềm switch Khả năng viết bash script/shell script tốt Thành thạo khi làm việc với Linux Windows Có kinh nghiệm triển khai các giải pháp bảo mật Có kinh nghiệm với RESTful API Có thể lập trình 1 trong số các ngôn ngữ sau .Net Java Python Có khả năng nghiên cứu tốt sẵn sàng học hỏi công nghệ mới Cầu tiến trung thực nhiệt huyết với công việc.
